cl,tissue,gene,marker_score
CL:0000235,heart,mafb,0.8370075225830078
CL:0000235,heart,c1qb,0.8301988840103149
CL:0000235,heart,frmd4b,0.7061485648155212
CL:0000235,heart,slco2b1,0.6597670316696167
CL:0000235,heart,tyrobp,0.6698750853538513
CL:0000235,heart,tgfbi,0.6328269839286804
CL:0000235,heart,ms4a4a,0.7367284297943115
CL:0000235,heart,selenop,0.7544043660163879
CL:0000235,heart,lgmn,0.7622407078742981
CL:0000235,heart,pltp,0.7728907465934753
CL:0000235,heart,msr1,0.7759081721305847
CL:0000235,heart,c1qa,0.828238308429718
CL:0000235,heart,fcgr2a,0.8019683361053467
CL:0000236,kidney,hladqa1,0.5502794981002808
CL:0000236,kidney,ly9,0.54941725730896
CL:0000236,kidney,tnfrsf13c,0.5476329326629639
CL:0000236,kidney,jchain,0.5468170046806335
CL:0000236,kidney,hladob,0.5447952151298523
CL:0000236,kidney,cd22,0.5393840670585632
CL:0000236,kidney,igha1,0.5307131409645081
CL:0000236,kidney,igkc,0.6480892300605774
CL:0000236,kidney,aim2,0.5220519304275513
CL:0000236,kidney,rcsd1,0.5202015042304993
CL:0000236,kidney,tnfrsf13b,0.5168284773826599
CL:0000236,kidney,linc01857,0.5109413862228394
CL:0000236,kidney,fcrl1,0.5071847438812256
CL:0000236,kidney,cd74,0.5570381283760071
CL:0000236,kidney,cd79a,1.884889841079712
CL:0000236,kidney,ms4a1,1.663480520248413
CL:0000236,kidney,bank1,1.1461551189422607
CL:0000236,kidney,cd79b,1.1427011489868164
CL:0000236,kidney,cd37,1.10030198097229
CL:0000236,kidney,linc00926,0.8673480153083801
CL:0000236,kidney,irf8,0.8245668411254883
CL:0000236,kidney,vpreb3,0.7772951722145081
CL:0000236,kidney,blk,0.745622456073761
CL:0000236,kidney,fcrla,0.7259975671768188
CL:0000236,kidney,ighm,0.7155077457427979
CL:0000236,kidney,cd19,0.6515116691589355
CL:0000236,kidney,niban3,0.6322312951087952
CL:0000236,kidney,pou2af1,0.615832507610321
CL:0000236,kidney,adam28,0.6113992929458618
CL:0000236,kidney,hladqb1,0.6047753691673279
CL:0000236,kidney,hvcn1,0.5685620903968811
CL:0000236,kidney,fcmr,0.5593364238739014
CL:0000236,kidney,ccr7,0.5537575483322144
CL:0000236,immune system,cd37,1.1968464851379395
CL:0000236,immune system,cd79b,1.2394133806228638
CL:0000236,immune system,ms4a1,2.2616982460021973
CL:0000236,immune system,vpreb3,0.8794101476669312
CL:0000236,immune system,cd22,0.8385000824928284
CL:0000236,immune system,pou2f2,0.8361169099807739
CL:0000236,immune system,pold4,0.7268983721733093
CL:0000236,immune system,mef2c,0.6706752777099609
CL:0000236,immune system,ralgps2,0.6546450853347778
CL:0000236,immune system,fcrla,0.6530582308769226
CL:0000236,immune system,cd19,1.1903438568115234
CL:0000236,immune system,bank1,0.8932563066482544
CL:0000236,immune system,cd79a,2.302149772644043
CL:0000236,immune system,hvcn1,0.510142982006073
CL:0000236,immune system,smim14,0.5186519622802734
CL:0000236,immune system,rgs13,0.5044057965278625
CL:0000236,immune system,irag2,0.5217458605766296
CL:0000236,immune system,swap70,0.5666491389274597
CL:0000236,immune system,sypl1,0.5846251249313354
CL:0000236,immune system,bcas4,0.6204212307929993
CL:0000236,immune system,ncf1,0.6319918036460876
CL:0000236,immune system,cd53,0.6332102417945862
CL:0000236,immune system,laptm5,0.6358505487442017
CL:0000442,lymph node,ptgds,1.1153093576431274
CL:0000442,lymph node,ackr1,0.6360327005386353
CL:0000442,lymph node,cxcl13,0.6883530616760254
CL:0000442,lymph node,fdcsp,1.0681780576705933
CL:0000442,lymph node,nbeal1,0.9765885472297668
CL:0000442,lymph node,rbp5,0.975140392780304
CL:0000442,lymph node,robo1,0.5084081888198853
CL:0000442,lymph node,cxcl14,0.6744211912155151
CL:0000442,lymph node,ubd,0.6730536222457886
CL:0000442,lymph node,abi3bp,0.701200008392334
CL:0000442,lymph node,rarres2,0.7163785696029663
CL:0000442,lymph node,ccl19,0.604340672492981
CL:0000442,lymph node,ramp3,0.5424337983131409
CL:0000442,lymph node,ctsk,0.535710334777832
CL:0000442,lymph node,cr2,0.7600100636482239
CL:0000442,lymph node,clu,0.7255585789680481
CL:0000442,lymph node,c3,0.7341947555541992
CL:0000442,lymph node,vcam1,0.9682011604309082
CL:0000540,spinal cord,rtn3,1.179988980293274
CL:0000540,spinal cord,cacna1b,1.2547193765640259
CL:0000540,spinal cord,dclk1,1.1931047439575195
CL:0000540,spinal cord,fgf14,1.1965882778167725
CL:0000540,spinal cord,celf4,1.1973472833633423
CL:0000540,spinal cord,ptprn2,1.201640248298645
CL:0000540,spinal cord,grin2b,1.2029922008514404
CL:0000540,spinal cord,ryr2,1.2090541124343872
CL:0000540,spinal cord,snap91,1.2264151573181152
CL:0000540,spinal cord,gria2,1.2339997291564941
CL:0000540,spinal cord,mtus2,1.2353342771530151
CL:0000540,spinal cord,rims1,1.2425307035446167
CL:0000540,spinal cord,snrpn,1.1694644689559937
CL:0000540,spinal cord,grm7,1.158243179321289
CL:0000540,spinal cord,meg3,1.1528313159942627
CL:0000540,spinal cord,cacna1a,1.151759147644043
CL:0000540,spinal cord,kcnip4,1.1480190753936768
CL:0000540,spinal cord,stmn2,1.1344913244247437
CL:0000540,spinal cord,syn2,1.0947482585906982
CL:0000540,spinal cord,slc35f4,1.1053684949874878
CL:0000540,spinal cord,opcml,1.1055506467819214
CL:0000540,spinal cord,unc79,1.1080334186553955
CL:0000540,spinal cord,fam155a,1.115924596786499
CL:0000540,spinal cord,erc2,1.1306475400924683
CL:0000540,spinal cord,pak3,1.133025050163269
CL:0000540,spinal cord,rims2,1.6918418407440186
CL:0000540,spinal cord,hecw1,0.8619030117988586
CL:0000540,spinal cord,fstl5,0.8626298904418945
CL:0000540,spinal cord,rp11384f72,0.8656520843505859
CL:0000540,spinal cord,scn8a,0.8668650388717651
CL:0000540,spinal cord,grin1,0.8697139620780945
CL:0000540,spinal cord,cnksr2,0.8718326687812805
CL:0000540,spinal cord,lrfn5,0.8734437227249146
CL:0000540,spinal cord,negr1,1.0919814109802246
CL:0000540,spinal cord,syt1,2.0483062267303467
CL:0000540,spinal cord,snap25,1.9220749139785767
CL:0000540,spinal cord,fgf12,1.7606263160705566
CL:0000540,spinal cord,nrxn1,1.7247692346572876
CL:0000540,spinal cord,meg8,1.3258875608444214
CL:0000540,spinal cord,myt1l,1.6244679689407349
CL:0000540,spinal cord,atp8a2,1.5981783866882324
CL:0000540,spinal cord,cntnap2,1.5580193996429443
CL:0000540,spinal cord,rtn1,1.540640115737915
CL:0000540,spinal cord,cadps,1.4975576400756836
CL:0000540,spinal cord,dlgap1,1.4844284057617188
CL:0000540,spinal cord,scn2a,1.3878331184387207
CL:0000540,spinal cord,rbfox1,1.3836692571640015
CL:0000540,spinal cord,ank3,1.3668779134750366
CL:0000540,spinal cord,pclo,1.364959955215454
CL:0000540,spinal cord,gabrb3,1.340315341949463
CL:0000540,spinal cord,nyap2,0.9183447957038879
CL:0000540,spinal cord,kirrel3,0.9553918838500977
CL:0000540,spinal cord,caly,0.9543020725250244
CL:0000540,spinal cord,ptprr,0.9495161175727844
CL:0000540,spinal cord,rab3c,0.9444583654403687
CL:0000540,spinal cord,dlgap2,0.9435343146324158
CL:0000540,spinal cord,ankrd30bl,0.9367924332618713
CL:0000540,spinal cord,kcnh7,0.9307429790496826
CL:0000540,spinal cord,kcnb2,0.9305421113967896
CL:0000540,spinal cord,kif21a,0.9296681880950928
CL:0000540,spinal cord,sntg1,0.9230243563652039
CL:0000540,spinal cord,stxbp5l,0.9208837151527405
CL:0000540,spinal cord,hs3st5,0.9186031818389893
CL:0000540,spinal cord,unc80,1.0857857465744019
CL:0000540,spinal cord,pcsk2,0.9069294929504395
CL:0000540,spinal cord,pwrn1,0.905648946762085
CL:0000540,spinal cord,camk2b,0.9050689339637756
CL:0000540,spinal cord,grik2,0.8984644412994385
CL:0000540,spinal cord,gria1,0.8968909382820129
CL:0000540,spinal cord,arpp21,0.8947254419326782
CL:0000540,spinal cord,gpr158,0.8946237564086914
CL:0000540,spinal cord,mdga2,0.8922727704048157
CL:0000540,spinal cord,khdrbs2,0.8860766887664795
CL:0000540,spinal cord,tspan7,0.8856805562973022
CL:0000540,spinal cord,anks1b,0.880195677280426
CL:0000540,spinal cord,ksr2,0.8770318627357483
CL:0000540,spinal cord,grm5,0.9605811238288879
CL:0000540,spinal cord,map2,0.9573959708213806
CL:0000540,spinal cord,slc4a10,1.0821573734283447
CL:0000540,spinal cord,csmd1,1.0675995349884033
CL:0000540,spinal cord,adgrb3,1.06641685962677
CL:0000540,spinal cord,ralyl,1.055738925933838
CL:0000540,spinal cord,gabbr2,1.0463378429412842
CL:0000540,spinal cord,ca10,1.0446295738220215
CL:0000540,spinal cord,sgcz,1.039721965789795
CL:0000540,spinal cord,amph,1.0387669801712036
CL:0000540,spinal cord,ppp3ca,1.0357249975204468
CL:0000540,spinal cord,cacna1e,1.032981276512146
CL:0000540,spinal cord,lingo2,1.0264098644256592
CL:0000540,spinal cord,kcnq5,1.00484037399292
CL:0000540,spinal cord,tmem178b,1.026329517364502
CL:0000540,spinal cord,kcnj3,0.9638314247131348
CL:0000540,spinal cord,frmpd4,0.9675700664520264
CL:0000540,spinal cord,map1b,0.9711413979530334
CL:0000540,spinal cord,rgs7,0.9733583927154541
CL:0000540,spinal cord,kcnd2,0.9820589423179626
CL:0000540,spinal cord,cntn4,0.9915280342102051
CL:0000540,spinal cord,cdh18,0.993157148361206
CL:0000540,spinal cord,trpm3,0.9934848546981812
CL:0000540,spinal cord,robo2,0.9813417196273804
CL:0000623,kidney,gnly,1.9338970184326172
CL:0000623,kidney,kir2dl3,0.5321926474571228
CL:0000623,kidney,klrc1,0.5724623799324036
CL:0000623,kidney,gpr65,0.513243556022644
CL:0000623,kidney,trgv9,0.5212921500205994
CL:0000623,kidney,sytl3,0.5228709578514099
CL:0000623,kidney,zap70,0.5289616584777832
CL:0000623,kidney,cx3cr1,0.5699539184570312
CL:0000623,kidney,samd3,0.5607435703277588
CL:0000623,kidney,cd160,0.5372210144996643
CL:0000623,kidney,fcrl6,0.535399854183197
CL:0000623,kidney,matk,0.9213880896568298
CL:0000623,kidney,apmap,0.734385073184967
CL:0000623,kidney,tbx21,0.7352815866470337
CL:0000623,kidney,pyhin1,0.7428424954414368
CL:0000623,kidney,txk,0.749879002571106
CL:0000623,kidney,s1pr5,0.7551063299179077
CL:0000623,kidney,cmc1,0.7613211274147034
CL:0000623,kidney,sh2d1b,0.8417292833328247
CL:0000623,kidney,trbc1,0.8768978118896484
CL:0000623,kidney,fcgr3a,0.9132437109947205
CL:0000623,kidney,xcl2,0.7008383274078369
CL:0000623,kidney,gzmh,1.0241645574569702
CL:0000623,kidney,cd7,1.0546842813491821
CL:0000623,kidney,gzmm,1.0558140277862549
CL:0000623,kidney,spon2,1.0770608186721802
CL:0000623,kidney,hopx,1.093114972114563
CL:0000623,kidney,klrf1,1.10452401638031
CL:0000623,kidney,clic3,1.2133934497833252
CL:0000623,kidney,ccl4,1.28297758102417
CL:0000623,kidney,fgfbp2,1.3382269144058228
CL:0000623,kidney,adrb2,0.5728972554206848
CL:0000623,kidney,cst7,2.4360477924346924
CL:0000623,kidney,klrd1,2.3802030086517334
CL:0000623,kidney,prf1,1.9644522666931152
CL:0000623,kidney,cd247,1.3624211549758911
CL:0000623,kidney,klrb1,1.7549402713775635
CL:0000623,kidney,gzma,1.705768346786499
CL:0000623,kidney,gzmb,1.6639139652252197
CL:0000623,kidney,ccl5,1.4164000749588013
CL:0000623,kidney,ctsw,1.3635004758834839
CL:0000623,kidney,nkg7,3.2069413661956787
CL:0000623,kidney,txnip,0.575921356678009
CL:0000623,kidney,bin2,0.59389728307724
CL:0000623,kidney,ifng,0.6257411241531372
CL:0000623,kidney,aoah,0.6281850337982178
CL:0000623,kidney,ptgdr,0.6420009136199951
CL:0000623,kidney,tmigd2,0.6478085517883301
CL:0000623,kidney,ncr3,0.6563045978546143
CL:0000623,kidney,trdc,0.6711938977241516
CL:0000623,kidney,il2rb,0.6759243011474609
CL:0000623,kidney,gnptab,0.5017877221107483
CL:0000623,immune system,cst7,1.3243911266326904
CL:0000623,immune system,tnfrsf18,1.3018039464950562
CL:0000623,immune system,gzma,1.2828961610794067
CL:0000623,immune system,ifitm3,0.6355560421943665
CL:0000623,immune system,txk,1.1650464534759521
CL:0000623,immune system,klrc1,2.8244221210479736
CL:0000623,immune system,cmc1,2.013645887374878
CL:0000623,immune system,il2rb,1.951638102531433
CL:0000623,immune system,prf1,1.9366378784179688
CL:0000623,immune system,ifitm2,1.7458105087280273
CL:0000623,immune system,hopx,1.529155969619751
CL:0000623,immune system,cd7,1.4987907409667969
CL:0000623,immune system,matk,1.477765440940857
CL:0000623,immune system,apobec3g,1.3987059593200684
CL:0000623,immune system,gzmb,1.335336685180664
CL:0000623,immune system,klrb1,0.9893006682395935
CL:0000623,immune system,nkg7,2.7170064449310303
CL:0000623,immune system,klrf1,2.2771687507629395
CL:0000623,immune system,klrd1,3.7468106746673584
CL:0000623,immune system,gnly,3.472043752670288
CL:0000623,immune system,xcl1,3.025696277618408
CL:0000623,immune system,trdc,2.9004132747650146
CL:0000623,immune system,xcl2,2.859729290008545
CL:0000623,immune system,ctsw,2.8300228118896484
CL:0000623,immune system,plac8,0.5506777167320251
CL:0000623,immune system,jak1,0.5586580634117126
CL:0000623,immune system,dusp2,0.6034343838691711
CL:0000623,immune system,arhgap9,0.6184986233711243
CL:0000623,immune system,cd247,0.6321207284927368
CL:0000623,immune system,id2,0.6456425189971924
CL:0000623,immune system,hcst,0.6728658676147461
CL:0000623,immune system,gzmk,0.766010582447052
CL:0000623,immune system,ifitm1,0.7937185168266296
CL:0000623,immune system,adgre5,0.9093236327171326
CL:0000623,immune system,clec2b,0.5703672170639038
CL:0000623,immune system,ccl5,1.0907201766967773
CL:0000623,immune system,ly6e,0.9653955101966858
CL:0000775,blood,actn1,0.975349485874176
CL:0000775,blood,sdcbp,0.9488701224327087
CL:0000775,blood,slc11a1,0.9529624581336975
CL:0000775,blood,abhd5,0.9530359506607056
CL:0000775,blood,dysf,0.9547815918922424
CL:0000775,blood,msl1,0.9699496030807495
CL:0000775,blood,cr1,1.0539766550064087
CL:0000775,blood,phc2,0.9966433048248291
CL:0000775,blood,abtb1,1.0002328157424927
CL:0000775,blood,bcl6,1.2212013006210327
CL:0000775,blood,igf2r,0.9723108410835266
CL:0000775,blood,agfg1,0.973865807056427
CL:0000775,blood,cd55,1.0166081190109253
CL:0000775,blood,tlr2,0.9811500310897827
CL:0000775,blood,arg1,0.9834363460540771
CL:0000775,blood,xpo6,0.9881835579872131
CL:0000775,blood,prok2,1.002616047859192
CL:0000775,blood,ncf4,1.0056627988815308
CL:0000775,blood,c5ar1,1.0106602907180786
CL:0000775,blood,cmtm2,1.0107777118682861
CL:0000775,blood,rgs18,1.0120891332626343
CL:0000775,blood,mmp25,1.049674153327942
CL:0000775,blood,cflar,1.0320452451705933
CL:0000775,blood,creb5,1.0281507968902588
CL:0000775,blood,irs2,1.0186885595321655
CL:0000775,blood,neat1,0.8864907622337341
CL:0000775,blood,tmem154,0.8512359261512756
CL:0000775,blood,il18r1,0.8537402749061584
CL:0000775,blood,evi2b,0.8550118207931519
CL:0000775,blood,frat2,0.8550999760627747
CL:0000775,blood,sh3glb1,0.8570083379745483
CL:0000775,blood,rassf2,0.8590795993804932
CL:0000775,blood,ripor2,0.8605385422706604
CL:0000775,blood,cebpd,0.8614155054092407
CL:0000775,blood,stx3,0.8703773617744446
CL:0000775,blood,cebpb,0.8721069097518921
CL:0000775,blood,p2ry13,0.8725014925003052
CL:0000775,blood,mmp9,0.8775262832641602
CL:0000775,blood,alox5,0.8795844316482544
CL:0000775,blood,fam126b,0.8822355270385742
CL:0000775,blood,slc2a3,0.8851788640022278
CL:0000775,blood,gyg1,0.9409903883934021
CL:0000775,blood,iqgap1,0.8919900059700012
CL:0000775,blood,nabp1,0.8957297205924988
CL:0000775,blood,hrh2,0.8964105844497681
CL:0000775,blood,csgalnact2,0.8979467749595642
CL:0000775,blood,flot2,0.8984142541885376
CL:0000775,blood,bcl2a1,0.9032899737358093
CL:0000775,blood,mme,0.9035494327545166
CL:0000775,blood,lrg1,0.9055903553962708
CL:0000775,blood,hspa1a,0.9137570261955261
CL:0000775,blood,samsn1,0.9280118346214294
CL:0000775,blood,qpct,0.9307848215103149
CL:0000775,blood,anp32a,0.9322278499603271
CL:0000775,blood,asph,0.9339826703071594
CL:0000775,blood,skap2,0.9384679198265076
CL:0000775,blood,slc25a37,1.3566601276397705
CL:0000775,blood,cystm1,1.1952948570251465
CL:0000775,blood,niban1,1.200358271598816
CL:0000775,blood,aqp9,1.2008603811264038
CL:0000775,blood,fcgr2a,1.2017642259597778
CL:0000775,blood,cda,1.2125349044799805
CL:0000775,blood,fkbp5,1.059320330619812
CL:0000775,blood,megf9,1.2348370552062988
CL:0000775,blood,mxd1,1.2394447326660156
CL:0000775,blood,sorl1,1.241541862487793
CL:0000775,blood,irak3,1.2487046718597412
CL:0000775,blood,vnn2,1.2688571214675903
CL:0000775,blood,nampt,1.317238688468933
CL:0000775,blood,pygl,1.3232823610305786
CL:0000775,blood,s100a9,1.3418731689453125
CL:0000775,blood,mcemp1,1.068803310394287
CL:0000775,blood,mnda,1.360377550125122
CL:0000775,blood,fcgr3b,1.372686743736267
CL:0000775,blood,acsl1,1.3832429647445679
CL:0000775,blood,fpr1,1.4924302101135254
CL:0000775,blood,s100p,1.5031417608261108
CL:0000775,blood,il1r2,1.5228919982910156
CL:0000775,blood,basp1,1.5436712503433228
CL:0000775,blood,s100a8,1.5505679845809937
CL:0000775,blood,csf3r,1.5522863864898682
CL:0000775,blood,s100a12,1.5948203802108765
CL:0000775,blood,mtrnr1,1.6763049364089966
CL:0000775,blood,mtrnr2,1.7232298851013184
CL:0000775,blood,gca,1.751800298690796
CL:0000775,blood,alox5ap,1.1621216535568237
CL:0000775,blood,mapk14,1.0756603479385376
CL:0000775,blood,clec4e,1.076353669166565
CL:0000775,blood,alpl,1.0798367261886597
CL:0000775,blood,plxnc1,1.0842679738998413
CL:0000775,blood,rnf149,1.0922690629959106
CL:0000775,blood,mgam,1.0951368808746338
CL:0000775,blood,lrrk2,1.1001474857330322
CL:0000775,blood,anxa3,1.1031287908554077
CL:0000775,blood,msrb1,1.1034787893295288
CL:0000775,blood,cd177,1.1091617345809937
CL:0000775,blood,il17ra,1.1169873476028442
CL:0000775,blood,lilrb3,1.1361242532730103
CL:0000775,blood,cxcr2,1.1391915082931519
CL:0000775,blood,smap2,1.0703684091567993
CL:0000775,kidney,ctb61m72,0.9207723140716553
CL:0000775,kidney,cfp,0.919329047203064
CL:0000775,kidney,stxbp2,0.9182043075561523
CL:0000775,kidney,cda,0.9018491506576538
CL:0000775,kidney,jaml,0.8592942357063293
CL:0000775,kidney,s100p,1.0214905738830566
CL:0000775,kidney,c19orf38,0.6418722867965698
CL:0000775,kidney,c1orf162,0.6500669717788696
CL:0000775,kidney,asgr1,0.6519085764884949
CL:0000775,kidney,plbd1,0.6533302068710327
CL:0000775,kidney,thbs1,0.944441020488739
CL:0000775,kidney,rp111143g94,0.9530826210975647
CL:0000775,kidney,ccl3l1,0.9696086049079895
CL:0000775,kidney,ccl3,1.1868592500686646
CL:0000775,kidney,gca,1.255511999130249
CL:0000775,kidney,mnda,1.2648282051086426
CL:0000775,kidney,csf3r,1.2858954668045044
CL:0000775,kidney,lyz,1.3237018585205078
CL:0000775,kidney,nampt,1.3797458410263062
CL:0000775,kidney,il1b,1.3871586322784424
CL:0000775,kidney,il1rn,0.9749777913093567
CL:0000775,kidney,mxd1,0.9906401634216309
CL:0000775,kidney,atp2b1as1,0.9972407817840576
CL:0000775,kidney,trem1,0.9990163445472717
CL:0000775,kidney,c5ar1,1.0080913305282593
CL:0000775,kidney,nfkbia,0.6264812350273132
CL:0000775,kidney,evi2b,0.7750468254089355
CL:0000775,kidney,samsn1,0.8511678576469421
CL:0000775,kidney,nlrp3,0.8330176472663879
CL:0000775,kidney,stx11,0.829590380191803
CL:0000775,kidney,atp5f1ep2,0.8213339447975159
CL:0000775,kidney,slc11a1,0.8197391629219055
CL:0000775,kidney,ccl4l2,0.818960428237915
CL:0000775,kidney,basp1,0.8178045749664307
CL:0000775,kidney,ptgs2,0.8087625503540039
CL:0000775,kidney,ctss,0.8087059259414673
CL:0000775,kidney,tyrobp,0.7953920960426331
CL:0000775,kidney,ccl4,0.7878431677818298
CL:0000775,kidney,best1,0.7765035629272461
CL:0000775,kidney,lilrb3,0.6584141850471497
CL:0000775,kidney,pilra,0.7630921006202698
CL:0000775,kidney,clec7a,0.756751298904419
CL:0000775,kidney,lilra5,0.7360672354698181
CL:0000775,kidney,snhg25,0.7187639474868774
CL:0000775,kidney,ccl20,0.7154740691184998
CL:0000775,kidney,vnn2,0.7049955129623413
CL:0000775,kidney,aqp9,0.6926537752151489
CL:0000775,kidney,padi4,0.6819188594818115
CL:0000775,kidney,tnfaip6,0.6797442436218262
CL:0000775,kidney,olr1,0.6690921187400818
CL:0000775,kidney,mcemp1,0.6687116622924805
CL:0000775,kidney,ube2d1,0.5545869469642639
CL:0000775,kidney,hk2,0.5967280268669128
CL:0000775,kidney,lst1,0.5956972241401672
CL:0000775,kidney,pram1,0.5861772298812866
CL:0000775,kidney,bst1,0.5825526714324951
CL:0000775,kidney,lilra2,0.5797407627105713
CL:0000775,kidney,il1a,0.5744096040725708
CL:0000775,kidney,fcgr3b,0.569311797618866
CL:0000775,kidney,ifi30,0.5665825605392456
CL:0000775,kidney,cxcl2,0.565321147441864
CL:0000775,kidney,fcer1g,0.5637955069541931
CL:0000775,kidney,clec4e,0.5571153163909912
CL:0000775,kidney,csf2ra,0.5559674501419067
CL:0000775,kidney,cd14,1.0994991064071655
